"Customer_ID","No_Show","Major_Hub_Departure","Departure_Day","Departure_Hour","Connections","International_Flight","Connection_International_Flight","Business_Traveler","Booking_Class","When_Ticket_Purchased","Age_Grouping","Frequent_Flier_Status","Weather_Issues","Weather_Issues_Connection","Gender","Exact_Departure_Date","Flight_Distance","Flight_Delay_Minutes","Seat_Type","Ticket_Price_USD","Exact_Ages","Departure_Day_Num"
"     1727396","           0","           0","Monday","6:00 AM - 12:00 PM","           1","           0","           0","           0","Business","Same Day","           4","           0","           0","           0","Female","2025-03-31","Long-haul (>1500mi)","          15","Window","      467.14","          32","           0"
"     9546896","           0","           0","Monday","12:00 PM - 6:00 PM","           1","           0","           0","           0","Business","Same Day","           4","           0","           0","           1","Female","2025-01-13","Medium-haul (500-1500mi)","          73","Aisle","       367.8","          34","           0"
"     1505964","           0","           0","Tuesday","6:00 AM - 12:00 PM","           0","           0","           0","           0","Business","Same Day","           6","           0","           0","           0","Female","2025-04-01","Medium-haul (500-1500mi)","          11","Aisle","      304.56","          51","           1"
"     4433372","           0","           1","Sunday","6:00 AM - 12:00 PM","           0","           0","           0","           0","Coach","Same Day","           8","           0","           0","           0","Female","2025-03-16","Long-haul (>1500mi)","          35","Aisle","      219.75","          90","           6"
"     4967168","           0","           0","Wednesday","6:00 PM - 6:00 AM","           0","           0","           0","           0","Coach","<2 weeks ago","           7","           0","           0","           0","Female","2025-03-12","Short-haul (<500mi)","           6","Window","      102.28","          63","           2"
"     8969405","           0","           0","Friday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","Same Day","           6","           0","           0","           0","Male","2025-04-18","Short-haul (<500mi)","          24","Aisle","      110.98","          59","           4"
"     5986881","           0","           1","Thursday","6:00 PM - 6:00 AM","           0","           0","           0","           0","Coach","Same Day","           6","           0","           0","           0","Female","2025-01-02","Medium-haul (500-1500mi)","           5","Aisle","      111.77","          58","           3"
"     5369107","           0","           0","Saturday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","Same Day","           7","           0","           0","           0","Female","2025-03-01","Medium-haul (500-1500mi)","          14","Aisle","       191.5","          62","           5"
"     5248569","           0","           0","Monday","6:00 AM - 12:00 PM","           0","           0","           0","           0","Coach","Same Day","           4","           0","           0","           0","Female","2025-01-13","Medium-haul (500-1500mi)","          26","Aisle","      117.84","          34","           0"
"     1102663","           0","           0","Thursday","6:00 PM - 6:00 AM","           0","           0","           0","           0","Coach","Same Day","           5","           0","           0","           0","Female","2025-03-13","Long-haul (>1500mi)","          29","Window","      194.81","          44","           3"
"     3803846","           0","           0","Sunday","6:00 AM - 12:00 PM","           0","           0","           0","           0","Coach","Same Day","           4","           0","           0","           0","Male","2025-03-30","Medium-haul (500-1500mi)","          12","Middle","      194.87","          39","           6"
"     1121437","           0","           1","Friday","12:00 PM - 6:00 PM","           1","           0","           0","           0","Coach","Same Day","           6","           0","           0","           0","Male","2025-03-14","Medium-haul (500-1500mi)","          22","Aisle","      158.07","          52","           4"
"     1506574","           0","           0","Saturday","6:00 AM - 12:00 PM","           0","           0","           0","           0","Coach","Same Day","           8","           1","           0","           0","Female","2025-01-04","Medium-haul (500-1500mi)","          18","Middle","      118.64","          73","           5"
"     6385185","           0","           1","Monday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","Same Day","           8","           0","           0","           0","Female","2025-02-10","Long-haul (>1500mi)","          15","Window","      221.78","          86","           0"
"     5147220","           0","           1","Saturday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","Same Day","           6","           0","           0","           0","Female","2025-01-11","Long-haul (>1500mi)","          17","Window","      219.11","          59","           5"
"     5251430","           0","           0","Friday","12:00 PM - 6:00 PM","           1","           0","           0","           0","Coach","Same Day","           5","           0","           0","           0","Male","2025-04-04","Long-haul (>1500mi)","           8","Window","      182.81","          41","           4"
"     1178179","           0","           0","Tuesday","12:00 PM - 6:00 PM","           1","           0","           0","           0","Coach","Same Day","           8","           0","           0","           0","Female","2025-03-25","Short-haul (<500mi)","          11","Aisle","      101.04","          88","           1"
"     7249809","           0","           0","Saturday","12:00 PM - 6:00 PM","           1","           0","           0","           0","Coach","<2 weeks ago","           5","           0","           0","           0","Female","2025-02-08","Medium-haul (500-1500mi)","           9","Window","      149.34","          44","           5"
"     7658856","           0","           1","Sunday","6:00 AM - 12:00 PM","           0","           0","           0","           1","Coach","Same Day","           1","           0","           0","           0","Male","2025-02-23","Short-haul (<500mi)","          24","Aisle","      151.66","           4","           6"
"     6780832","           0","           1","Wednesday","6:00 PM - 6:00 AM","           0","           1","           0","           0","Coach","Same Day","           1","           0","           0","           0","Male","2025-03-19","Short-haul (<500mi)","          14","Middle","      115.28","           3","           2"
"     5267956","           0","           0","Sunday","6:00 AM - 12:00 PM","           0","           0","           0","           0","Coach","Same Day","           1","           0","           0","           0","Male","2025-01-19","Short-haul (<500mi)","           2","Window","      117.16","           6","           6"
"     5706592","           0","           1","Sunday","6:00 PM - 6:00 AM","           0","           0","           0","           0","Business","2+ weeks ago","           3","           0","           0","           0","Female","2025-04-27","Medium-haul (500-1500mi)","           7","Window","      329.62","          26","           6"
"     9258716","           0","           1","Tuesday","6:00 AM - 12:00 PM","           0","           0","           0","           0","Coach","Same Day","           3","           0","           0","           0","Female","2025-03-25","Medium-haul (500-1500mi)","         -16","Middle","       177.4","          23","           1"
"     4154067","           0","           0","Sunday","12:00 PM - 6:00 PM","           1","           0","           0","           0","Coach","Same Day","           1","           0","           0","           1","Female","2025-01-19","Short-haul (<500mi)","          30","Window","      142.56","           3","           6"
"     1213295","           0","           0","Sunday","6:00 PM - 6:00 AM","           0","           0","           0","           0","Coach","Same Day","           1","           0","           0","           0","Male","2025-02-23","Medium-haul (500-1500mi)","          15","Aisle","      169.73","           7","           6"
"     9478435","           0","           1","Thursday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","Same Day","           6","           0","           0","           0","Female","2025-01-16","Medium-haul (500-1500mi)","          13","Window","       152.8","          51","           3"
"     9864191","           0","           1","Sunday","6:00 AM - 12:00 PM","           0","           0","           0","           0","Coach","Same Day","           4","           0","           0","           0","Female","2025-01-19","Medium-haul (500-1500mi)","          34","Aisle","      110.04","          37","           6"
"     5279202","           0","           0","Saturday","6:00 PM - 6:00 AM","           0","           0","           0","           0","Coach","Same Day","           5","           0","           0","           0","Female","2025-03-01","Short-haul (<500mi)","          20","Window","      147.17","          42","           5"
"     3938477","           0","           0","Friday","12:00 PM - 6:00 PM","           1","           0","           0","           0","Coach","Same Day","           1","           0","           0","           0","Female","2025-03-07","Medium-haul (500-1500mi)","          20","Aisle","      151.43","           6","           4"
"     8647503","           0","           0","Monday","6:00 PM - 6:00 AM","           0","           0","           0","           0","Coach","<2 weeks ago","           7","           0","           0","           0","Male","2025-02-03","Medium-haul (500-1500mi)","          -1","Aisle","      142.29","          70","           0"
"       63267","           0","           0","Saturday","6:00 PM - 6:00 AM","           0","           0","           0","           0","Business","Same Day","           5","           1","           0","           0","Female","2025-02-08","Short-haul (<500mi)","          11","Aisle","      291.21","          43","           5"
"     8869308","           0","           1","Tuesday","6:00 AM - 12:00 PM","           0","           0","           0","           1","Coach","Same Day","           3","           0","           0","           0","Female","2025-01-28","Short-haul (<500mi)","          10","Window","       125.6","          23","           1"
"     8206757","           0","           1","Saturday","6:00 PM - 6:00 AM","           0","           1","           0","           0","Coach","<2 weeks ago","           4","           0","           0","           0","Male","2025-01-18","Medium-haul (500-1500mi)","           7","Aisle","      123.27","          32","           5"
"     7393736","           0","           0","Sunday","6:00 PM - 6:00 AM","           0","           0","           0","           0","Coach","Same Day","           2","           0","           0","           0","Male","2025-02-02","Long-haul (>1500mi)","           7","Window","      216.98","          11","           6"
"     6381614","           0","           1","Saturday","6:00 AM - 12:00 PM","           0","           0","           0","           0","Business","Same Day","           4","           0","           0","           0","Male","2025-01-25","Medium-haul (500-1500mi)","          -3","Middle","       302.4","          31","           5"
"     9361921","           0","           0","Wednesday","6:00 AM - 12:00 PM","           0","           0","           0","           0","Business","Same Day","           5","           0","           0","           0","Female","2025-04-16","Medium-haul (500-1500mi)","           2","Aisle","      352.15","          50","           2"
"     4710975","           0","           1","Tuesday","12:00 PM - 6:00 PM","           1","           0","           0","           0","Coach","Same Day","           3","           0","           0","           0","Male","2025-02-04","Medium-haul (500-1500mi)","          23","Window","      183.25","          24","           1"
"     8171321","           0","           1","Wednesday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","Same Day","           7","           0","           0","           0","Male","2025-02-12","Medium-haul (500-1500mi)","          13","Window","      105.11","          67","           2"
"     9200332","           0","           1","Friday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Business","Same Day","           4","           0","           0","           0","Female","2025-03-14","Short-haul (<500mi)","           9","Window","      283.22","          39","           4"
"     4452119","           0","           0","Tuesday","6:00 PM - 6:00 AM","           0","           0","           0","           0","Business","Same Day","           4","           0","           0","           0","Female","2025-01-14","Medium-haul (500-1500mi)","          14","Window","      366.71","          35","           1"
"     4962562","           0","           1","Monday","6:00 PM - 6:00 AM","           0","           0","           0","           0","Coach","<2 weeks ago","           5","           0","           0","           0","Male","2025-01-13","Long-haul (>1500mi)","          79","Aisle","      245.41","          41","           0"
"     1336974","           0","           0","Monday","6:00 AM - 12:00 PM","           1","           0","           0","           0","Coach","2+ weeks ago","           7","           0","           0","           0","Female","2025-04-21","Medium-haul (500-1500mi)","          15","Window","      131.35","          65","           0"
"     8363509","           0","           0","Sunday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","Same Day","           2","           0","           0","           0","Male","2025-03-09","Long-haul (>1500mi)","          20","Middle","      197.44","          13","           6"
"     6029769","           0","           0","Friday","12:00 PM - 6:00 PM","           1","           0","           0","           0","Business","Same Day","           5","           0","           0","           0","Female","2025-04-11","Medium-haul (500-1500mi)","           6","Window","      335.32","          49","           4"
"      569463","           0","           0","Monday","6:00 AM - 12:00 PM","           0","           0","           0","           0","Coach","<2 weeks ago","           2","           0","           0","           0","Male","2025-03-31","Short-haul (<500mi)","           8","Aisle","      149.77","          17","           0"
"     9631097","           0","           1","Sunday","12:00 PM - 6:00 PM","           1","           0","           0","           0","Coach","Same Day","           8","           0","           0","           1","Male","2025-02-09","Long-haul (>1500mi)","          73","Window","      182.26","          90","           6"
"     1111400","           0","           1","Tuesday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","Same Day","           1","           0","           0","           0","Female","2025-01-21","Short-haul (<500mi)","          33","Window","        89.6","           5","           1"
"     6508445","           0","           0","Friday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","Same Day","           7","           0","           0","           0","Female","2025-02-21","Medium-haul (500-1500mi)","          29","Middle","      138.53","          65","           4"
"     3536685","           0","           0","Wednesday","6:00 PM - 6:00 AM","           0","           0","           0","           0","Coach","Same Day","           7","           0","           0","           0","Female","2025-01-15","Short-haul (<500mi)","          20","Middle","       95.61","          62","           2"
"     5214727","           0","           0","Monday","12:00 PM - 6:00 PM","           1","           0","           0","           0","Coach","Same Day","           7","           0","           0","           0","Female","2025-04-07","Short-haul (<500mi)","          16","Aisle","      118.96","          70","           0"
"     7822920","           0","           0","Sunday","6:00 AM - 12:00 PM","           1","           0","           0","           0","Coach","Same Day","           4","           0","           0","           0","Female","2025-04-06","Medium-haul (500-1500mi)","          29","Aisle","      185.36","          31","           6"
"     2865867","           0","           0","Thursday","12:00 PM - 6:00 PM","           0","           0","           0","           0","First","Same Day","           4","           0","           0","           0","Male","2025-03-06","Short-haul (<500mi)","          22","Middle","       449.9","          34","           3"
"     3545907","           0","           1","Wednesday","6:00 PM - 6:00 AM","           0","           0","           0","           0","First","Same Day","           3","           0","           0","           0","Female","2025-04-02","Medium-haul (500-1500mi)","          -7","Aisle","      596.34","          30","           2"
"     7563627","           0","           1","Thursday","6:00 PM - 6:00 AM","           0","           0","           0","           0","Coach","Same Day","           6","           0","           0","           0","Male","2025-01-30","Medium-haul (500-1500mi)","           4","Window","      149.79","          55","           3"
"     2657769","           0","           0","Wednesday","6:00 AM - 12:00 PM","           0","           0","           0","           0","Coach","Same Day","           3","           0","           0","           0","Female","2025-01-29","Short-haul (<500mi)","          18","Window","      111.64","          24","           2"
"     4521901","           0","           0","Saturday","6:00 PM - 6:00 AM","           1","           0","           0","           0","Business","Same Day","           7","           0","           0","           0","Male","2025-01-11","Short-haul (<500mi)","          -2","Aisle","      240.54","          63","           5"
"     4494705","           0","           0","Wednesday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Business","Same Day","           4","           0","           0","           0","Male","2025-03-19","Medium-haul (500-1500mi)","          57","Aisle","      334.05","          37","           2"
"     8555107","           0","           0","Friday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","Same Day","           2","           0","           0","           0","Female","2025-03-21","Medium-haul (500-1500mi)","           8","Aisle","      134.13","          20","           4"
"     8495718","           0","           0","Friday","6:00 PM - 6:00 AM","           0","           0","           0","           1","Coach","Same Day","           8","           0","           0","           0","Male","2025-04-04","Medium-haul (500-1500mi)","          12","Window","      165.84","          83","           4"
"     9604145","           0","           0","Sunday","6:00 AM - 12:00 PM","           0","           0","           0","           0","Coach","Same Day","           3","           0","           0","           0","Male","2025-01-05","Medium-haul (500-1500mi)","          12","Middle","      160.49","          24","           6"
"     5706177","           0","           0","Sunday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","Same Day","           8","           0","           0","           0","Female","2025-03-23","Long-haul (>1500mi)","          12","Aisle","       186.2","          84","           6"
"       77648","           0","           1","Monday","12:00 PM - 6:00 PM","           1","           0","           0","           0","Coach","<2 weeks ago","           8","           0","           0","           0","Female","2025-04-14","Medium-haul (500-1500mi)","          23","Aisle","      140.32","          75","           0"
"     1154274","           0","           1","Saturday","6:00 AM - 12:00 PM","           0","           0","           0","           0","Coach","Same Day","           4","           0","           0","           0","Male","2025-04-12","Medium-haul (500-1500mi)","          12","Window","      137.49","          33","           5"
"     5271717","           0","           0","Friday","6:00 AM - 12:00 PM","           0","           0","           0","           0","Business","Same Day","           2","           0","           0","           0","Female","2025-02-07","Medium-haul (500-1500mi)","          11","Middle","      398.87","          15","           4"
"      728556","           0","           1","Tuesday","6:00 PM - 6:00 AM","           0","           0","           0","           0","Business","<2 weeks ago","           4","           0","           1","           0","Male","2025-03-11","Short-haul (<500mi)","           1","Aisle","      287.31","          39","           1"
"     5156287","           0","           1","Wednesday","6:00 PM - 6:00 AM","           1","           0","           0","           0","Business","Same Day","           6","           0","           0","           0","Male","2025-01-08","Medium-haul (500-1500mi)","          25","Aisle","      323.06","          57","           2"
"     6656222","           0","           1","Monday","6:00 PM - 6:00 AM","           0","           0","           0","           0","Coach","Same Day","           7","           0","           0","           0","Female","2025-02-10","Medium-haul (500-1500mi)","           8","Middle","      130.58","          61","           0"
"     3319973","           0","           0","Thursday","12:00 PM - 6:00 PM","           1","           0","           0","           0","Coach","Same Day","           6","           0","           0","           1","Male","2025-05-01","Medium-haul (500-1500mi)","          62","Middle","      140.54","          51","           3"
"     7970546","           0","           0","Thursday","6:00 PM - 6:00 AM","           0","           0","           0","           0","Business","Same Day","           8","           0","           0","           0","Male","2025-03-13","Medium-haul (500-1500mi)","          17","Window","      359.06","          81","           3"
"     8436540","           0","           1","Sunday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Business","Same Day","           4","           0","           0","           0","Male","2025-04-20","Long-haul (>1500mi)","           7","Middle","      537.12","          38","           6"
"     1391918","           0","           1","Wednesday","6:00 PM - 6:00 AM","           0","           0","           0","           0","Coach","Same Day","           2","           0","           0","           0","Female","2025-04-16","Long-haul (>1500mi)","          58","Aisle","      230.01","          13","           2"
"     1086991","           0","           1","Thursday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","<2 weeks ago","           4","           0","           0","           0","Male","2025-04-24","Long-haul (>1500mi)","          17","Window","      219.76","          36","           3"
"      312977","           0","           1","Monday","12:00 PM - 6:00 PM","           0","           0","           0","           1","Coach","Same Day","           4","           0","           0","           0","Male","2025-01-20","Medium-haul (500-1500mi)","          11","Window","       146.6","          40","           0"
"     1372523","           0","           1","Friday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","Same Day","           1","           0","           0","           0","Female","2025-01-31","Medium-haul (500-1500mi)","          38","Aisle","      146.78","           5","           4"
"      361149","           0","           1","Sunday","6:00 PM - 6:00 AM","           0","           0","           0","           0","Coach","Same Day","           4","           0","           0","           0","Female","2025-03-30","Medium-haul (500-1500mi)","          14","Aisle","      105.43","          32","           6"
"     7895214","           0","           0","Saturday","12:00 PM - 6:00 PM","           1","           1","           1","           0","Coach","<2 weeks ago","           5","           0","           0","           0","Female","2025-03-01","Medium-haul (500-1500mi)","          21","Aisle","      148.47","          47","           5"
"     9489187","           0","           0","Sunday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","Same Day","           1","           0","           0","           0","Male","2025-03-23","Medium-haul (500-1500mi)","          60","Window","      135.57","           1","           6"
"     6609906","           0","           1","Tuesday","6:00 PM - 6:00 AM","           1","           0","           0","           0","Coach","Same Day","           3","           0","           0","           0","Female","2025-04-15","Medium-haul (500-1500mi)","           6","Middle","      108.68","          25","           1"
"     7674009","           0","           0","Tuesday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","Same Day","           4","           0","           0","           0","Male","2025-04-08","Medium-haul (500-1500mi)","           4","Middle","      210.45","          37","           1"
"      586205","           0","           0","Sunday","6:00 AM - 12:00 PM","           1","           0","           0","           1","Coach","Same Day","           5","           0","           0","           0","Male","2025-01-26","Medium-haul (500-1500mi)","           5","Aisle","      157.78","          45","           6"
"     6238078","           0","           1","Monday","6:00 PM - 6:00 AM","           0","           0","           0","           0","Business","Same Day","           7","           0","           0","           0","Male","2025-01-20","Short-haul (<500mi)","          19","Middle","      280.33","          63","           0"
"     4431629","           0","           1","Tuesday","6:00 PM - 6:00 AM","           0","           0","           0","           0","Business","Same Day","           8","           0","           0","           0","Male","2025-04-01","Medium-haul (500-1500mi)","          25","Middle","      340.72","          87","           1"
"     1213788","           0","           0","Tuesday","6:00 AM - 12:00 PM","           1","           0","           0","           0","Coach","Same Day","           6","           0","           0","           0","Female","2025-04-29","Short-haul (<500mi)","          18","Window","      138.26","          51","           1"
"     2956382","           0","           1","Tuesday","12:00 PM - 6:00 PM","           1","           0","           0","           0","Business","Same Day","           8","           0","           0","           0","Female","2025-01-28","Long-haul (>1500mi)","          12","Aisle","      495.94","          81","           1"
"     3944640","           0","           0","Thursday","6:00 AM - 12:00 PM","           0","           0","           0","           0","Coach","Same Day","           7","           0","           0","           0","Male","2025-04-24","Medium-haul (500-1500mi)","           8","Middle","      142.18","          66","           3"
"     2236008","           0","           0","Wednesday","6:00 AM - 12:00 PM","           1","           0","           0","           0","Coach","<2 weeks ago","           4","           0","           0","           0","Male","2025-02-26","Short-haul (<500mi)","          26","Window","        96.2","          40","           2"
"     4684888","           0","           0","Tuesday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","Same Day","           4","           0","           0","           0","Female","2025-04-08","Short-haul (<500mi)","          35","Middle","      138.04","          31","           1"
"     1359380","           0","           0","Monday","12:00 PM - 6:00 PM","           1","           0","           0","           0","Coach","Same Day","           7","           0","           0","           0","Female","2025-03-10","Medium-haul (500-1500mi)","          16","Window","      129.33","          65","           0"
"     7662931","           0","           0","Friday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","Same Day","           7","           0","           0","           0","Female","2025-02-28","Medium-haul (500-1500mi)","          24","Aisle","      177.53","          67","           4"
"     5858274","           0","           1","Wednesday","6:00 PM - 6:00 AM","           0","           0","           0","           0","Business","Same Day","           4","           0","           0","           0","Male","2025-02-26","Medium-haul (500-1500mi)","          18","Aisle","      347.52","          32","           2"
"     4603091","           0","           0","Friday","12:00 PM - 6:00 PM","           1","           0","           0","           0","Business","Same Day","           7","           0","           0","           0","Male","2025-02-14","Short-haul (<500mi)","          22","Aisle","      299.36","          67","           4"
"     1294359","           0","           1","Sunday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","Same Day","           5","           0","           0","           0","Female","2025-04-27","Medium-haul (500-1500mi)","           3","Aisle","         160","          47","           6"
"      240400","           0","           0","Friday","6:00 PM - 6:00 AM","           0","           0","           0","           0","Coach","Same Day","           8","           0","           0","           0","Male","2025-04-25","Medium-haul (500-1500mi)","          10","Aisle","      176.48","          85","           4"
"     9578268","           0","           0","Sunday","6:00 AM - 12:00 PM","           0","           0","           0","           0","Coach","Same Day","           4","           0","           0","           0","Male","2025-01-26","Medium-haul (500-1500mi)","          18","Aisle","      126.62","          35","           6"
"     8565460","           0","           1","Friday","12:00 PM - 6:00 PM","           1","           0","           0","           0","Coach","<2 weeks ago","           4","           0","           0","           0","Male","2025-04-18","Medium-haul (500-1500mi)","          27","Aisle","      172.64","          33","           4"
"     7834880","           0","           0","Monday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Business","Same Day","           8","           0","           0","           0","Male","2025-03-17","Medium-haul (500-1500mi)","           6","Aisle","      303.44","          79","           0"
"     7912141","           0","           0","Monday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","<2 weeks ago","           4","           0","           0","           0","Female","2025-01-27","Short-haul (<500mi)","          -5","Aisle","      121.08","          36","           0"
"     7972455","           0","           1","Tuesday","6:00 AM - 12:00 PM","           0","           0","           0","           0","Business","Same Day","           1","           0","           0","           0","Female","2025-01-28","Long-haul (>1500mi)","          10","Middle","      511.35","          10","           1"
"     8638960","           0","           1","Thursday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","Same Day","           8","           0","           0","           0","Male","2025-04-10","Medium-haul (500-1500mi)","          25","Window","      114.89","          76","           3"
"     4288627","           0","           0","Sunday","6:00 PM - 6:00 AM","           0","           0","           0","           0","Coach","Same Day","           2","           0","           0","           0","Male","2025-04-27","Medium-haul (500-1500mi)","           0","Aisle","      127.66","          19","           6"
"     8073782","           0","           0","Thursday","6:00 AM - 12:00 PM","           1","           0","           0","           0","Coach","Same Day","           4","           0","           1","           0","Female","2025-04-03","Short-haul (<500mi)","           3","Window","      103.98","          33","           3"
"     1457117","           0","           0","Saturday","6:00 PM - 6:00 AM","           0","           0","           0","           0","Coach","<2 weeks ago","           7","           0","           0","           0","Female","2025-03-22","Medium-haul (500-1500mi)","          16","Aisle","      145.09","          63","           5"
"      897705","           0","           1","Monday","6:00 AM - 12:00 PM","           0","           0","           0","           0","Coach","Same Day","           2","           0","           0","           0","Male","2025-03-10","Short-haul (<500mi)","          13","Window","      106.88","          16","           0"
"     1483164","           0","           0","Thursday","6:00 AM - 12:00 PM","           0","           0","           0","           1","Coach","Same Day","           5","           0","           0","           0","Female","2025-05-01","Medium-haul (500-1500mi)","          20","Aisle","         152","          48","           3"
"     2192826","           0","           0","Saturday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","Same Day","           4","           0","           0","           0","Female","2025-04-19","Long-haul (>1500mi)","           2","Window","      204.25","          33","           5"
"     2192955","           0","           0","Wednesday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","Same Day","           8","           0","           0","           0","Female","2025-04-16","Medium-haul (500-1500mi)","          11","Window","      138.08","          74","           2"
"     4233446","           0","           0","Sunday","6:00 AM - 12:00 PM","           0","           0","           0","           0","Coach","<2 weeks ago","           8","           0","           0","           0","Female","2025-04-06","Short-haul (<500mi)","          26","Aisle","      112.77","          77","           6"
"     5496418","           0","           0","Tuesday","6:00 AM - 12:00 PM","           0","           0","           0","           0","Coach","Same Day","           2","           0","           0","           0","Female","2025-04-01","Short-haul (<500mi)","           3","Aisle","      124.55","          12","           1"
"     1553752","           0","           0","Wednesday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","Same Day","           4","           0","           0","           0","Male","2025-02-19","Medium-haul (500-1500mi)","          29","Aisle","      171.22","          34","           2"
"     7169716","           0","           1","Sunday","12:00 PM - 6:00 PM","           1","           0","           0","           0","Business","Same Day","           4","           1","           0","           0","Male","2025-02-02","Short-haul (<500mi)","           4","Window","      301.34","          37","           6"
"     6889627","           0","           0","Saturday","6:00 AM - 12:00 PM","           0","           0","           0","           0","Business","<2 weeks ago","           2","           0","           0","           0","Female","2025-02-01","Short-haul (<500mi)","          23","Middle","      285.94","          19","           5"
"     7931574","           0","           0","Wednesday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","Same Day","           6","           0","           0","           0","Male","2025-03-26","Medium-haul (500-1500mi)","          11","Window","      160.76","          56","           2"
"     9793336","           0","           0","Saturday","6:00 PM - 6:00 AM","           0","           0","           0","           0","Business","Same Day","           6","           0","           0","           0","Female","2025-02-15","Medium-haul (500-1500mi)","           3","Middle","       357.8","          59","           5"
"      266944","           0","           0","Sunday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","<2 weeks ago","           5","           0","           0","           0","Male","2025-03-30","Short-haul (<500mi)","          10","Aisle","      112.13","          48","           6"
"      417568","           0","           0","Wednesday","6:00 PM - 6:00 AM","           0","           0","           0","           0","Coach","Same Day","           2","           0","           0","           0","Female","2025-03-05","Long-haul (>1500mi)","          20","Window","      247.51","          12","           2"
"     6333182","           0","           1","Sunday","6:00 AM - 12:00 PM","           1","           0","           0","           0","Coach","<2 weeks ago","           8","           0","           0","           0","Male","2025-01-26","Short-haul (<500mi)","          14","Aisle","       97.14","          84","           6"
"     7833357","           0","           1","Saturday","6:00 AM - 12:00 PM","           0","           0","           0","           0","Coach","<2 weeks ago","           4","           0","           0","           0","Female","2025-01-18","Long-haul (>1500mi)","          26","Middle","       173.8","          40","           5"
"     3206520","           0","           0","Saturday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","<2 weeks ago","           3","           0","           0","           0","Male","2025-03-01","Medium-haul (500-1500mi)","          29","Aisle","      123.96","          24","           5"
"       30676","           0","           0","Saturday","6:00 AM - 12:00 PM","           0","           0","           0","           0","Business","Same Day","           8","           0","           0","           0","Female","2025-03-01","Long-haul (>1500mi)","           3","Window","      560.08","          76","           5"
"     8789592","           0","           1","Friday","6:00 AM - 12:00 PM","           0","           0","           0","           0","Business","Same Day","           5","           0","           0","           0","Female","2025-01-03","Medium-haul (500-1500mi)","           2","Aisle","      342.61","          46","           4"
"     6483691","           0","           0","Friday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","Same Day","           4","           0","           0","           0","Female","2025-03-21","Long-haul (>1500mi)","           1","Aisle","      231.85","          36","           4"
"     5850447","           0","           0","Thursday","6:00 PM - 6:00 AM","           0","           0","           0","           0","Coach","Same Day","           5","           0","           0","           0","Female","2025-05-01","Long-haul (>1500mi)","           6","Middle","      218.15","          43","           3"
"     2644357","           0","           1","Wednesday","6:00 PM - 6:00 AM","           0","           0","           0","           0","Coach","Same Day","           7","           0","           0","           0","Female","2025-01-22","Short-haul (<500mi)","          26","Middle","      134.04","          68","           2"
"     1563758","           0","           0","Saturday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","Same Day","           4","           0","           0","           0","Male","2025-04-12","Long-haul (>1500mi)","          64","Window","      226.77","          31","           5"
"     3114890","           0","           0","Sunday","6:00 PM - 6:00 AM","           0","           0","           0","           0","Coach","Same Day","           2","           0","           0","           0","Female","2025-02-02","Medium-haul (500-1500mi)","          58","Window","      148.29","          12","           6"
"     3162086","           0","           1","Monday","6:00 PM - 6:00 AM","           0","           0","           0","           0","Coach","Same Day","           8","           0","           0","           0","Female","2025-03-10","Medium-haul (500-1500mi)","          14","Window","      165.34","          85","           0"
"     5902180","           0","           1","Thursday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","Same Day","           4","           0","           0","           0","Female","2025-01-09","Medium-haul (500-1500mi)","          92","Middle","      138.36","          40","           3"
